bisonID,basisOfRecord,catalogNumber,collectorNumber,recordedBy,providerID,institutionCode,resourceID,ownerInstitutionCollectionCode,eventDate,year,verbatimEventDate,providedScientificName,scientificName,ITISscientificName,providedCommonName,ITIScommonName,ITIStsn,validAcceptedITIStsn,providedTSN,decimalLatitude,decimalLongitude,geodeticDatum,coordinatePrecision,coordinateUncertaintyInMeters,verbatimElevation,verbatimDepth,centroid,higherGeographyID,computedCountyFips,providedCounty,calculatedCounty,providedState,calculatedState,mrgid,calculated_waterbody,establishmentMeans,countryCode,institutionID,collectionID,relatedResourceID,associatedMedia,associatedReferences,generalComments,license
658771156,specimen,BBSL173723,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1981-07-15,1981,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771174,specimen,BBSL173640,,W.E. LaBerge,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1956-08-26,1956,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.972801208496094,-74.4208984375,,,,,,,,36041,Hamilton,Hamilton County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771192,specimen,BBSL173162,,R.A. Morse,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1960-07-18,1960,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.31370162963867,-73.43075561523438,WGS84,,,,,county,,36115,Washington,Washington County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771200,specimen,BBSL173189,,R.A. Morse,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1960-07-18,1960,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.31370162963867,-73.43075561523438,WGS84,,,,,county,,36115,Washington,Washington County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658770941,specimen,BBSL173538,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1980-08-05,1980,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658770978,specimen,BBSL173590,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1980-08-18,1980,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658770996,specimen,BBSL173828,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1980-08-18,1980,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771003,specimen,BBSL173402,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1981-07-17,1981,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771021,specimen,BBSL173420,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1981-07-15,1981,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771058,specimen,BBSL173493,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1981-07-15,1981,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771076,specimen,BBSL173511,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1981-07-23,1981,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771094,specimen,BBSL173532,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1980-07-30,1980,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771102,specimen,BBSL173563,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1980-07-24,1980,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771120,specimen,BBSL173684,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1981-07-23,1981,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771139,specimen,BBSL173704,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1981-07-23,1981,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771157,specimen,BBSL173724,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1980-07-30,1980,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771175,specimen,BBSL173641,,W.E. LaBerge,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1956-08-26,1956,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.972801208496094,-74.4208984375,,,,,,,,36041,Hamilton,Hamilton County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771193,specimen,BBSL173164,,R.A. Morse,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1960-07-18,1960,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.31370162963867,-73.43075561523438,WGS84,,,,,county,,36115,Washington,Washington County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771201,specimen,BBSL173663,,J.R. Powers,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1994-07-30,1994,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,44.34429931640625,-92.09249877929688,,,,,,,,27157,Wabasha,Wabasha County,Minnesota,Minnesota,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
436542398,specimen,Insect Collection 382210,,,fd0038d0-3e7b-11d9-8439-b8a03c50a862,Illinois Natural History Survey,68513375-3aa5-4f6f-9975-d97d56c21d61,Illinois Natural History Survey Insect Collection,1996-07-30,1996,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,41.724159240722656,-89.1969985961914,,,,,,,,17103,Lee,Lee County,Illinois,Illinois,,,,US,http://www.inhs.uiuc.edu,http://www.inhs.uiuc.edu/animals_plants/insect/,,,,,CC_BY_4_0
436542538,specimen,Insect Collection 382245,,,fd0038d0-3e7b-11d9-8439-b8a03c50a862,Illinois Natural History Survey,68513375-3aa5-4f6f-9975-d97d56c21d61,Illinois Natural History Survey Insect Collection,1996-08-02,1996,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,41.724159240722656,-89.1969985961914,,,,,,,,17103,Lee,Lee County,Illinois,Illinois,,,,US,http://www.inhs.uiuc.edu,http://www.inhs.uiuc.edu/animals_plants/insect/,,,,,CC_BY_4_0
658367557,specimen,233033,,"Ascher, J",b554c320-0560-11d8-b851-b8a03c50a862,University of Kansas Biodiversity Institute,aae308f4-9f9c-4cdd-b4ef-c026f48be551,Snow Entomological Museum Collection,1998-07-11,1998,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.31639862060547,-76.7249984741211,,,,,,,,36117,Cayuga,Wayne County,New York,New York,,,,US,http://www.nhm.ku.edu/,http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_entomology,,,,,CC_BY_4_0
657771242,specimen,233030,,"Danforth, Bryan",b554c320-0560-11d8-b851-b8a03c50a862,University of Kansas Biodiversity Institute,aae308f4-9f9c-4cdd-b4ef-c026f48be551,Snow Entomological Museum Collection,1998-08-21,1998,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.31639862060547,-76.7249984741211,,,,,,,,36117,Cayuga,Wayne County,New York,New York,,,,US,http://www.nhm.ku.edu/,http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_entomology,,,,,CC_BY_4_0
658226778,specimen,233027,,"Eickwort, George",b554c320-0560-11d8-b851-b8a03c50a862,University of Kansas Biodiversity Institute,aae308f4-9f9c-4cdd-b4ef-c026f48be551,Snow Entomological Museum Collection,1980-07-30,1980,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.31639862060547,-76.7249984741211,,,,,,,,36117,Cayuga,Wayne County,New York,New York,,,,US,http://www.nhm.ku.edu/,http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_entomology,,,,,CC_BY_4_0
2577342097,specimen,VCE 11773,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2005-08-03,2005,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,42.73671340942383,-72.50798034667969,,,500.0,,,,,50025,Windham,Windham County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,,CC_BY_NC_4_0
2577342100,specimen,VCE 11770,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2005-08-03,2005,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,42.73671340942383,-72.50798034667969,,,500.0,,,,,50025,Windham,Windham County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,,CC_BY_NC_4_0
2577342102,specimen,VCE 11765,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2005-07-28,2005,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,44.07802200317383,-73.3486328125,,,,,,,,50001,Addison,Addison County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,"One female, same data retained AMNH |",CC_BY_NC_4_0
2577342122,specimen,VCE 11763,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2005-07-28,2005,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,44.07802200317383,-73.3486328125,,,,,,,,50001,Addison,Addison County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,,CC_BY_NC_4_0
2577342104,specimen,VCE 11766,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2005-08-04,2005,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.63838577270508,-73.26846313476562,,,5000.0,,,,,50021,Rutland,Rutland County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,,CC_BY_NC_4_0
2577342106,specimen,VCE 11764,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2005-07-28,2005,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,44.07802200317383,-73.3486328125,,,,,,,,50001,Addison,Addison County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,,CC_BY_NC_4_0
2577342109,specimen,VCE 11767,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2005-08-03,2005,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,42.73671340942383,-72.50798034667969,,,500.0,,,,,50025,Windham,Windham County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,,CC_BY_NC_4_0
2577342107,specimen,VCE 11769,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2005-08-03,2005,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,42.73671340942383,-72.50798034667969,,,500.0,,,,,50025,Windham,Windham County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,,CC_BY_NC_4_0
2577342108,specimen,VCE 11768,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2005-08-03,2005,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,42.73671340942383,-72.50798034667969,,,500.0,,,,,50025,Windham,Windham County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,,CC_BY_NC_4_0
2577342099,specimen,VCE 11771,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2005-08-03,2005,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,42.73671340942383,-72.50798034667969,,,500.0,,,,,50025,Windham,Windham County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,,CC_BY_NC_4_0
2577342095,specimen,VCE 11772,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2005-08-03,2005,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,42.73671340942383,-72.50798034667969,,,500.0,,,,,50025,Windham,Windham County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,,CC_BY_NC_4_0
2577342833,specimen,VCE 11102,,Leif L. Richardson,b6d09100-919d-4026-b35b-22be3dae7156,Vermont Center for Ecostudies,cccd7d2f-33f5-4cc4-8076-6f2522befa92,Leif Richardson Vermont Bee Specimens,2006-07-19,2006,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,44.058998107910156,-73.33100128173828,,,,,,,,50001,Addison,Addison County,Vermont,Vermont,,,,US,http://www.vtecostudies.org/,http://ipt.vtecostudies.org/ipt-2.3.5/resource?r=llr,,,,,CC_BY_NC_4_0
658770968,specimen,BBSL173574,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1980-08-18,1980,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658770986,specimen,BBSL173818,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1980-08-18,1980,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771011,specimen,BBSL173410,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1981-07-15,1981,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771048,specimen,BBSL173447,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1981-07-15,1981,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771066,specimen,BBSL173501,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1981-07-15,1981,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771084,specimen,BBSL173522,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1980-07-30,1980,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
658771110,specimen,BBSL173674,,G.C. Eickwort,1e26a630-7203-11dc-a0d8-b8a03c50a862,USDA-ARS Bee Biology and Systematics Laboratory,10e44c48-0839-4a20-86d5-f0e23ae2e366,Bee Biology and Systematics Laboratory,1981-07-23,1981,,"Dufourea novaeangliae (Robertson, 1897)",Dufourea novaeangliae,Dufourea novaeangliae,,,655635,655635,,43.34640121459961,-76.68800354003906,,,,,,,,36011,Cayuga,Cayuga County,New York,New York,,,,US,http://www.ars.usda.gov/main/site_main.htm?modecode=54280500,https://bison.usgs.gov/ipt/resource?r=usda-ars-beebiologyandsystematicslab,,,,,CC_BY_4_0
